ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad
2025,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,140
2025,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,75
2025,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Violencia contra la mujer e integrantes,135
2025,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,40
2025,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,18
2025,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,186
2025,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,383
2025,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,89
2025,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Secuestro,2
2025,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Violencia contra la mujer e integrantes,263
2025,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,42
2025,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,7
2025,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,97
2025,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,131
2025,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,19
2025,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,58
2025,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,26
2025,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,13
2025,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,124
2025,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,131
2025,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,13
2025,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,74
2025,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,31
2025,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,17
2025,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,225
2025,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,193
2025,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,79
2025,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,95
2025,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,191
2025,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,118
2025,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,912
2025,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,1249
2025,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,298
2025,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,546
2025,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,24
2025,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Extorsión,5
2025,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,106
2025,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,112
2025,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,19
2025,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,30
2025,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,53
2025,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,35
2025,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,245
2025,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,357
2025,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,137
2025,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Violencia contra la mujer e integrantes,429
2025,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,37
2025,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Extorsión,15
2025,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,148
2025,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,303
2025,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,52
2025,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Violencia contra la mujer e integrantes,141
2025,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,15
2025,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Extorsión,16
2025,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,50
2025,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,88
2025,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,17
2025,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Violencia contra la mujer e integrantes,80
2025,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,17
2025,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Extorsión,4
2025,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,41
2025,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,43
2025,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,3
2025,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Violencia contra la mujer e integrantes,38
2025,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,66
2025,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,7
2025,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,354
2025,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,296
2025,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,49
2025,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Violencia contra la mujer e integrantes,41
2025,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,15
2025,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Extorsión,17
2025,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,27
2025,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,116
2025,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,19
2025,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Violencia contra la mujer e integrantes,110
2025,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,10
2025,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,42
2025,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Robo,4
2025,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Violencia contra la mujer e integrantes,15
2025,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,11
2025,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Extorsión,4
2025,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,29
2025,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,68
2025,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,11
2025,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Violencia contra la mujer e integrantes,42
2025,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,38
2025,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Extorsión,29
2025,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,140
2025,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,258
2025,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,49
2025,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Violencia contra la mujer e integrantes,283
2025,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Estafa,3
2025,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Extorsión,2
2025,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,19
2025,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,35
2025,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,7
2025,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Violencia contra la mujer e integrantes,21
2025,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Estafa,5
2025,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Extorsión,2
2025,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Hurto,4
2025,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,13
2025,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Robo,1
2025,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Violencia contra la mujer e integrantes,7
2025,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,35
2025,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Extorsión,19
2025,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,119
2025,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,365
2025,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,48
2025,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Violencia contra la mujer e integrantes,174
2025,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Estafa,3
2025,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Extorsión,1
2025,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,11
2025,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,21
2025,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Violencia contra la mujer e integrantes,25
2025,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,28
2025,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Extorsión,2
2025,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,120
2025,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,180
2025,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,16
2025,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Violencia contra la mujer e integrantes,61
2025,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,37
2025,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Extorsión,8
2025,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,164
2025,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,139
2025,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,13
2025,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Violencia contra la mujer e integrantes,19
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,114
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,113
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,464
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,876
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,228
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Secuestro,6
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Violencia contra la mujer e integrantes,780
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,28
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,35
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,100
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,365
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,69
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Secuestro,2
2025,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Violencia contra la mujer e integrantes,324
2025,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,7
2025,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,38
2025,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,33
2025,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,8
2025,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Violencia contra la mujer e integrantes,42
2025,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,73
2025,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,44
2025,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,315
2025,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,450
2025,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,204
2025,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Violencia contra la mujer e integrantes,390
2025,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,38
2025,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Extorsión,10
2025,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,58
2025,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,138
2025,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,8
2025,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Violencia contra la mujer e integrantes,103
2025,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,18
2025,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,11
2025,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,105
2025,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,204
2025,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,37
2025,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Violencia contra la mujer e integrantes,166
2025,1,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Otros,4
2025,1,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Robo,1
2025,1,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Violencia contra la mujer e integrantes,1
2025,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Estafa,3
2025,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,11
2025,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,21
2025,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,7
2025,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Violencia contra la mujer e integrantes,28
2025,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,71
2025,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,20
2025,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,362
2025,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,430
2025,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,80
2025,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Violencia contra la mujer e integrantes,288
2025,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,14
2025,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Extorsión,4
2025,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,92
2025,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,134
2025,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,15
2025,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Violencia contra la mujer e integrantes,63
2025,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,58
2025,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,43
2025,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,164
2025,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,393
2025,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,111
2025,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Secuestro,1
2025,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Violencia contra la mujer e integrantes,325
2025,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,38
2025,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,21
2025,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,162
2025,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,393
2025,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,151
2025,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Violencia contra la mujer e integrantes,403
2025,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Estafa,4
2025,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Extorsión,8
2025,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,28
2025,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,76
2025,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,17
2025,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Violencia contra la mujer e integrantes,42
2025,2,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,47
2025,2,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,62
2025,2,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,282
2025,2,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,400
2025,2,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,93
2025,2,LIMA METROPOLITANA,LIMA,ATE,150103,Secuestro,1
2025,2,LIMA METROPOLITANA,LIMA,ATE,150103,Violencia contra la mujer e integrantes,429
2025,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,19
2025,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Extorsión,2
2025,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,63
2025,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,89
2025,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,10
2025,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Violencia contra la mujer e integrantes,28
2025,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,27
2025,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Extorsión,8
2025,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,125
2025,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,146
2025,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,38
2025,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Violencia contra la mujer e integrantes,82
2025,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,36
2025,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,49
2025,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,125
2025,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,314
2025,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,68
2025,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Secuestro,2
2025,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Violencia contra la mujer e integrantes,330
2025,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,13
2025,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Extorsión,4
2025,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,48
2025,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,99
2025,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,17
2025,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Violencia contra la mujer e integrantes,29
2025,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,49
2025,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Extorsión,47
2025,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,182
2025,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,355
2025,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,64
2025,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Secuestro,4
2025,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Violencia contra la mujer e integrantes,220
2025,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Estafa,11
2025,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Extorsión,5
2025,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,14
2025,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,32
2025,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,1
2025,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Violencia contra la mujer e integrantes,35
2025,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,68
2025,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,76
2025,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,220
2025,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,576
2025,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,108
2025,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Secuestro,2
2025,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Violencia contra la mujer e integrantes,594
2025,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,17
2025,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,6
2025,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,77
2025,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,127
2025,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,40
2025,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Secuestro,1
2025,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Violencia contra la mujer e integrantes,165
2025,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,33
2025,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,15
2025,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,177
2025,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,307
2025,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,84
2025,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Secuestro,1
2025,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Violencia contra la mujer e integrantes,221
2025,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,35
2025,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,3
2025,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,123
2025,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,126
2025,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,17
2025,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,41
2025,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,29
2025,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,7
2025,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,121
2025,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,162
2025,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,18
2025,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,67
2025,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,32
2025,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,10
2025,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,282
2025,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,192
2025,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,112
2025,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Secuestro,2
2025,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,90
2025,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,164
2025,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,133
2025,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,821
2025,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,1142
2025,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,274
2025,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,1
2025,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,727
2025,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,20
2025,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Extorsión,1
2025,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,106
2025,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,88
2025,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,23
2025,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,26
2025,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,50
2025,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,45
2025,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,251
