ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad,UBIGEO,DISTRITO,POBLACION_TOTAL,FUENTE_POBLACION,PORC_NBI,FUENTE_NBI
2018,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Violencia contra la mujer e integrantes,6,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,3,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,60,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,39,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,52,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Violencia contra la mujer e integrantes,55,150121,Pueblo Libre,99936,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,3,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,83,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,441,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,68,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Violencia contra la mujer e integrantes,188,150125,Puente Piedra,398975,"INEI, Censos Nacionales 2025",23.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,22,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,14,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,3,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Violencia contra la mujer e integrantes,9,150126,Punta Hermosa,16482,"INEI, Censos Nacionales 2025",37.8,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Estafa,1,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Hurto,11,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,20,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Robo,9,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Violencia contra la mujer e integrantes,6,150127,Punta Negra,11241,"INEI, Censos Nacionales 2025",14.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,4,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,126,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,193,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,53,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Violencia contra la mujer e integrantes,182,150128,Rímac,197361,"INEI, Censos Nacionales 2025",15.0,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,6,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,13,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Robo,2,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Violencia contra la mujer e integrantes,6,150129,San Bartolo,7408,"INEI, Censos Nacionales 2025",14.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,18,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Extorsión,1,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,117,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,36,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,44,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Violencia contra la mujer e integrantes,66,150130,San Borja,126125,"INEI, Censos Nacionales 2025",2.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,6,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,83,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,127,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,31,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Violencia contra la mujer e integrantes,65,150131,San Isidro,73401,"INEI, Censos Nacionales 2025",1.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,29,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,3,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,525,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,727,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,498,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Secuestro,5,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Violencia contra la mujer e integrantes,711,150132,San Juan de Lurigancho,1176583,"INEI, Censos Nacionales 2025",19.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,10,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,1,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,178,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,197,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,78,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Violencia contra la mujer e integrantes,225,150133,San Juan de Miraflores,417763,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,5,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Extorsión,1,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,67,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,74,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,34,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Secuestro,1,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Violencia contra la mujer e integrantes,69,150134,San Luis,61773,"INEI, Censos Nacionales 2025",9.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,5,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,1,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,239,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,403,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,324,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Secuestro,1,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Violencia contra la mujer e integrantes,337,150135,San Martín de Porres,764012,"INEI, Censos Nacionales 2025",11.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,7,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,21,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,58,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,5,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Violencia contra la mujer e integrantes,79,150136,San Miguel,189301,"INEI, Censos Nacionales 2025",4.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,7,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,1,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,278,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,236,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,93,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Secuestro,1,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Violencia contra la mujer e integrantes,214,150137,Santa Anita,224675,"INEI, Censos Nacionales 2025",14.3,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Violencia contra la mujer e integrantes,4,150138,Santa María del Mar,994,"INEI, Censos Nacionales 2025",12.1,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Estafa,1,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,4,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,7,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Violencia contra la mujer e integrantes,17,150139,Santa Rosa,38377,"INEI, Censos Nacionales 2025",26.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,27,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,4,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,315,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,258,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,187,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Violencia contra la mujer e integrantes,244,150140,Santiago de Surco,401980,"INEI, Censos Nacionales 2025",3.6,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,6,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,91,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,93,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,32,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Violencia contra la mujer e integrantes,88,150141,Surquillo,119236,"INEI, Censos Nacionales 2025",6.4,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,6,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,3,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,125,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,216,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,317,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Violencia contra la mujer e integrantes,342,150142,Villa El Salvador,451546,"INEI, Censos Nacionales 2025",15.5,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,6,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,3,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,192,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,380,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,156,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Secuestro,1,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2018,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Violencia contra la mujer e integrantes,264,150143,Villa María del Triunfo,487863,"INEI, Censos Nacionales 2025",21.9,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,11,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,35,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,9,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Violencia contra la mujer e integrantes,62,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,11,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,7,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,261,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,330,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,163,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ATE,150103,Secuestro,2,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,ATE,150103,Violencia contra la mujer e integrantes,496,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,2,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,88,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,130,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,30,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Violencia contra la mujer e integrantes,34,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,4,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,135,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,111,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,43,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Violencia contra la mujer e integrantes,85,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,3,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,2,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,124,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,167,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,112,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Violencia contra la mujer e integrantes,235,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,2,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,14,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,20,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,8,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Violencia contra la mujer e integrantes,39,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2018,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,4,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
